id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
bbc0e114-e53d-48ff-9f42-0ce4274ba339,bbc0e114-e53d-48ff-9f42-0ce4274ba339,English,Game Dev,True/False,Expert,The Construction Script is executed only once when the Actor is placed in the level and not during runtime.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/construction-script-in-unreal-engine,The Construction Script runs following the Components list when an instance of a Blueprint Class is created. It contains a node graph that is executed allowing the Blueprint Class instance to perform initialization operations.
bbc9e84f-3ab4-4ef2-9f39-fc41bed82c1f,bbc9e84f-3ab4-4ef2-9f39-fc41bed82c1f,English,Animation,True/False,Hard,"When using Animation Layer Editing, you can modify existing Animation Sequences inside Unreal Engine as part of Additive Layer Tracks.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-layers-in-unreal-engine,Animation Layer Editing allows you to modify any existing Animation Sequences inside Unreal Engine as part of Additive Layer Tracks.
bbf7714b-5a9a-4048-82ea-ce94ab77b41e,bbf7714b-5a9a-4048-82ea-ce94ab77b41e,English,Programming,True/False,Medium,"In Unreal Engine, a Dynamic Delegate can be serialized as a UProperty for use in Blueprints. #Delegates #UObject #BlueprintExposure",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/event-dispatchers-in-unreal-engine,Delegates can call methods in Actor class Blueprints in a type-safe way. A delegate can be bound dynamically to form a communication where one Actor triggers an event on another Actor that is listening to be notified for that event.
bbfa622f-0599-41f7-9b87-9150c53cf0c0,bbfa622f-0599-41f7-9b87-9150c53cf0c0,English,Look Dev,True/False,Medium,UV Channels allow you to layer Textures on your mesh and store data such as baked lights; you can manage channels using the UV Editor's Channel tool or the Static Mesh Editor.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/uvs-in-unreal-engine,UV Channels provide the ability to layer Textures on your mesh and store data such as baked lights. You can create and manage channels using the following: The UV Editor's Channel tool. The Static Mesh Editor.
bc8fd91a-0356-4bd8-a033-e21ca3a77ccd,bc8fd91a-0356-4bd8-a033-e21ca3a77ccd,English,Worldbuilding,True/False,Beginner,Data Layers are designed to replace the older Layers system and can be used to organize Actors in the Editor and at runtime within World Partitioned levels.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-data-layers-in-unreal-engine,Data Layers is a system within World Partition you can use to organize your Actors both in the Editor and at runtime. This system serves as a replacement to the previous Layers system found in older versions of Unreal Engine.
bcc1cf22-aff6-49fb-be4c-b63a6f9446e1,bcc1cf22-aff6-49fb-be4c-b63a6f9446e1,English,Programming,Multiple Choice,Medium,You need to save custom data to a save game file. What base class should your save game object inherit from?,USaveGame,UObject,AActor,UBlueprintFunctionLibrary,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/saving-loading-games,"To create a save game object, inherit from the USaveGame class."
bcfd5264-bf0e-4ed1-b102-7a7b8922bf22,bcfd5264-bf0e-4ed1-b102-7a7b8922bf22,English,Look Dev,True/False,Medium,Virtual Shadow Maps (VSM) are generally recommended for projects that do not utilize Nanite.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/virtual-shadow-maps-in-unreal-engine,"Virtual Shadow Maps are designed to be used with Nanite. If your target platform or project does not use Nanite, Virtual Shadow Maps is likely not a good fit."
bd051e8f-842f-41d7-a1e1-037726e14db0,bd051e8f-842f-41d7-a1e1-037726e14db0,English,Game Dev,True/False,Easy,"Geometry Collections can only be created from single Static Meshes, not from Blueprints containing Static Mesh components.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-collections-user-guide,You can create Geometry Collections by combining Blueprint Actors that have one or more Static Mesh components. Their Static Mesh components are treated as regular Static Meshes when converted to a Geometry Collection.
bd0ee4d8-55b5-42c4-8a3c-51da64c652e0,bd0ee4d8-55b5-42c4-8a3c-51da64c652e0,English,Look Dev,True/False,Easy,"When using path tracing, increasing the samples per pixel always eliminates all noise and produces a perfectly clean image.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/ray-tracing-and-path-tracing-features-in-unreal-engine,"Increasing the samples per pixel reduces noise but may not completely eliminate it, especially in complex scenes."
bd41fe96-a7ad-4b65-a0f6-2f6847688ea8,bd41fe96-a7ad-4b65-a0f6-2f6847688ea8,English,Tech Art,True/False,Expert,"Enabling Nanite on a mesh with closely stacked surfaces can lead to increased overdraw, as Nanite may struggle to determine the correct draw order for overlapping triangles.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"Excessive overdraw means that for the same number of pixels covered, Nanite attempts to draw more triangles causing it to render slower."
bd67e56a-ec0c-4250-87ea-626434239b50,bd67e56a-ec0c-4250-87ea-626434239b50,English,Animation,Multiple Choice,Intermediate,You want to add a temporary aiming animation on top of a base movement animation. Which system should you use?,Animation Layer Editing,Control Rig,Morph Targets,Skeletal Control,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-layers-in-unreal-engine,Animation Layer Editing allows you to modify any existing Animation Sequences inside Unreal Engine as part of Additive Layer Tracks.
bd6e35c4-93fc-453f-ae74-0fd82a5d19bb,bd6e35c4-93fc-453f-ae74-0fd82a5d19bb,English,Tech Art,True/False,Expert,"When using Nanite, enabling 'Preserve Area Weighting' during mesh simplification guarantees that UV maps will be perfectly preserved, regardless of the simplification ratio.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"enabling 'Preserve Area Weighting' during mesh simplification guarantees that UV maps will be perfectly preserved, regardless of the simplification ratio."
bd70c389-51c5-4b20-995c-5c940806791d,bd70c389-51c5-4b20-995c-5c940806791d,English,Programming,Multiple Choice,Hard,You need to execute a task on a separate thread. How do you ensure thread safety when accessing UObject properties?,Disable garbage collection during the multithreaded operation.,Use a critical section to lock the UObject before accessing it.,Use a thread-safe data structure and marshal data between threads.,Access the UObject properties only from the game thread.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/multithreading-in-unreal-engine,Use thread-safe data structures and marshal data between threads when accessing UObject properties.
bd7e1a72-b6f6-44fe-beac-7c16eefa23d4,bd7e1a72-b6f6-44fe-beac-7c16eefa23d4,English,Tech Art,Multiple Choice,Hard,A contractor provides a 500k poly hero prop. How do you prep it for Nanite?,"Import the mesh, enable Nanite, and adjust settings like 'Fallback Percent Triangles'.",Manually create LODs down to 10k polygons before importing.,Use the 'Simplify Mesh' tool in the Static Mesh Editor to reduce polycount.,Convert the mesh to a SpeedTree asset for automatic optimization.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,Nanite is Unreal Engine 5's virtualized geometry system which uses a new internal mesh format and rendering technology to render pixel scale detail and high object counts.
bddba37d-a024-438e-ba99-e12db50392d6,bddba37d-a024-438e-ba99-e12db50392d6,English,Programming,True/False,Easy,"In Unreal Engine, if an Actor's `Replicates` property is not checked, any replicated variables within that Actor will still replicate to clients.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-in-unreal-engine,If Replicates is not selected then any logic that we put in here and replicated variables and what not will not be replicated.
bdfe90a2-4955-4958-bdc7-92ae6ce112e1,bdfe90a2-4955-4958-bdc7-92ae6ce112e1,English,Worldbuilding,Multiple Choice,Medium,Your open-world game uses World Partition. Players report stuttering when moving between areas. What is the most likely cause?,"Streaming distance is too large, causing too many cells to load simultaneously.","HLOD is disabled, causing distant meshes to render at full resolution.","Nanite is disabled, causing excessive draw calls.","Lumen is disabled, causing incorrect global illumination calculations.",A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-in-unreal-engine,"The World Partition system works by storing your world in a single persistent Level file and subdividing the space into streamable grid cells using a configurable runtime grid. These cells are loaded and unloaded at runtime by the presence of streaming sources, such as the player. In this way, Unreal Engine only loads the parts of the Level that the player sees and interacts with at a given time."
be528b69-fe64-4063-87da-6f4a6940166a,be528b69-fe64-4063-87da-6f4a6940166a,English,Tech Art,True/False,Medium,"When importing assets from a DCC tool, using the same scale and units as Unreal Engine can prevent unexpected scaling issues.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/datasmith-plugins-for-unreal-engine,"Datasmith is a collection of tools and plugins that import entire scenes of design data from a variety of CAD, BIM, and digital content creation (DCC) applications into Unreal Engine."
beaed9e1-e385-4046-9260-40964cc7d13d,beaed9e1-e385-4046-9260-40964cc7d13d,English,Tech Art,True/False,Intermediate,"When importing assets from DCC tools, using a consistent naming convention is only important for large teams, and has minimal impact on solo projects.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/recommended-asset-naming-conventions-in-unreal-engine-projects,Consistent naming conventions improve asset organization and searchability.
beb27935-fb5f-42eb-b690-026698018790,beb27935-fb5f-42eb-b690-026698018790,English,Tech Art,True/False,Beginner,Using smaller texture sizes can help reduce the memory budget of your game.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/texture-optimization,Using smaller texture sizes can help reduce the memory footprint.
becfde3f-6271-4e44-bcb6-7902df335176,becfde3f-6271-4e44-bcb6-7902df335176,English,Tech Art,Multiple Choice,Medium,Unreal Insights shows a spike in memory usage during a specific gameplay sequence. Which Unreal Insights tool helps identify the cause?,Timing Insights,Asset Loading Insights,Memory Insights,Networking Insights,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-insights-in-unreal-engine,Unreal Insights is a telemetry capture and analysis suite that can capture events from your project at high data rates. Unreal Insights helps you identify areas of data that might require optimization.
bed2aa90-07ba-4100-a7e3-f114a933cce6,bed2aa90-07ba-4100-a7e3-f114a933cce6,English,Tech Art,Multiple Choice,Beginner,You observe hitching during level streaming. Which tool helps identify the cause?,Material Editor,Unreal Insights,Static Mesh Editor,Animation Editor,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-insights-in-unreal-engine,"The Unreal Insights Session Browser is an interface to observe trace data. To launch the browser, navigate to the bottom toolbar, and click Trace > Insights > Unreal Insights (Session Browser.)"
beec2c0a-cd8e-4576-9623-e9c732e93f7b,beec2c0a-cd8e-4576-9623-e9c732e93f7b,English,Tech Art,True/False,Medium,"In Unreal Insights, the 'Memory Insights' tool allows you to track memory allocation and deallocation, including callstacks, to identify memory leaks.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/memory-insights-in-unreal-engine,"Unreal Engine 5 (UE5) expands the capabilities of Unreal Insights by adding improved memory tracking and profiling support into its Memory Insights feature. Developers can now see more detailed information about memory allocation and deallocation, including the Low Level Memory (LLM) tags and callstacks associated with each block of memory at any point in time."
bef5bce8-de43-41d4-8ddc-6b5c240263cf,bef5bce8-de43-41d4-8ddc-6b5c240263cf,English,VFX,Multiple Choice,Medium,You need a custom force to affect particles only within a specific volume. What Niagara module setup achieves this?,Use a Curl Noise force and a collision module with the volume's static mesh.,Apply a constant acceleration and mask it in the material.,Create a custom HLSL shader to calculate the force.,Use a radial force actor and attach it to the Niagara system.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,Niagara Emitters are particle spawners that can be reused for different effects by putting them into Niagara systems.
